feature,feature_idx,m_i,s_used,context,prompt,condition,c,sample,baseline_p,a_i_max,active,passed_floor,p_concept,gen_success_frac,gen_success_any,perplexity
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.25),0.25,7,0.9919693470001221,94.63882446289062,True,True,0.13251736760139465,0.03125,1,7.721493244171143
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.25),0.25,8,0.9919693470001221,94.63882446289062,True,True,0.13251736760139465,0.03125,1,5.686566352844238
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.25),0.25,9,0.9919693470001221,94.63882446289062,True,True,0.13251736760139465,0.09375,1,4.8057756423950195
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.25),0.25,0,0.9919693470001221,94.63882446289062,True,True,0.13749200105667114,0.03125,1,4.542100429534912
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.25),0.25,1,0.9919693470001221,94.63882446289062,True,True,0.13749200105667114,0.0625,1,5.291388511657715
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.25),0.25,2,0.9919693470001221,94.63882446289062,True,True,0.13749200105667114,0.03125,1,9.209028244018555
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.25),0.25,3,0.9919693470001221,94.63882446289062,True,True,0.13749200105667114,0.03125,1,4.025525093078613
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.25),0.25,4,0.9919693470001221,94.63882446289062,True,True,0.13749200105667114,0.03125,1,7.476088047027588
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.25),0.25,5,0.9919693470001221,94.63882446289062,True,True,0.13749200105667114,0.03125,1,6.600196361541748
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.25),0.25,6,0.9919693470001221,94.63882446289062,True,True,0.13749200105667114,0.03125,1,3.231973171234131
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.25),0.25,7,0.9919693470001221,94.63882446289062,True,True,0.13749200105667114,0.03125,1,8.252074241638184
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.25),0.25,8,0.9919693470001221,94.63882446289062,True,True,0.13749200105667114,0.03125,1,5.686566352844238
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.25),0.25,9,0.9919693470001221,94.63882446289062,True,True,0.13749200105667114,0.09375,1,4.542880535125732
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.5),0.5,0,0.9919693470001221,94.63882446289062,True,True,0.12853926420211792,0.03125,1,5.0032806396484375
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.5),0.5,1,0.9919693470001221,94.63882446289062,True,True,0.12853926420211792,0.03125,1,6.1921491622924805
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.5),0.5,2,0.9919693470001221,94.63882446289062,True,True,0.12853926420211792,0.03125,1,6.852995872497559
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.5),0.5,3,0.9919693470001221,94.63882446289062,True,True,0.12853926420211792,0.0625,1,3.1691479682922363
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.5),0.5,4,0.9919693470001221,94.63882446289062,True,True,0.12853926420211792,0.03125,1,7.476088047027588
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.5),0.5,5,0.9919693470001221,94.63882446289062,True,True,0.12853926420211792,0.03125,1,6.9415283203125
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.5),0.5,6,0.9919693470001221,94.63882446289062,True,True,0.12853926420211792,0.03125,1,6.229248523712158
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.5),0.5,7,0.9919693470001221,94.63882446289062,True,True,0.12853926420211792,0.03125,1,7.721493244171143
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.5),0.5,8,0.9919693470001221,94.63882446289062,True,True,0.12853926420211792,0.03125,1,5.686566352844238
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=0.5),0.5,9,0.9919693470001221,94.63882446289062,True,True,0.12853926420211792,0.09375,1,4.8057756423950195
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.5),0.5,0,0.9919693470001221,94.63882446289062,True,True,0.13741424679756165,0.03125,1,4.542100429534912
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.5),0.5,1,0.9919693470001221,94.63882446289062,True,True,0.13741424679756165,0.0625,1,5.291388511657715
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.5),0.5,2,0.9919693470001221,94.63882446289062,True,True,0.13741424679756165,0.03125,1,9.209028244018555
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.5),0.5,3,0.9919693470001221,94.63882446289062,True,True,0.13741424679756165,0.03125,1,4.025525093078613
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.5),0.5,4,0.9919693470001221,94.63882446289062,True,True,0.13741424679756165,0.03125,1,7.476088047027588
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.5),0.5,5,0.9919693470001221,94.63882446289062,True,True,0.13741424679756165,0.03125,1,7.673385143280029
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.5),0.5,6,0.9919693470001221,94.63882446289062,True,True,0.13741424679756165,0.03125,1,5.338803768157959
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.5),0.5,7,0.9919693470001221,94.63882446289062,True,True,0.13741424679756165,0.03125,1,5.941640853881836
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.5),0.5,8,0.9919693470001221,94.63882446289062,True,True,0.13741424679756165,0.03125,1,3.443835735321045
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=0.5),0.5,9,0.9919693470001221,94.63882446289062,True,True,0.13741424679756165,0.09375,1,4.542880535125732
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=1.0),1.0,0,0.9919693470001221,94.63882446289062,True,True,0.10830461233854294,0.03125,1,5.5535173416137695
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=1.0),1.0,1,0.9919693470001221,94.63882446289062,True,True,0.10830461233854294,0.03125,1,6.1921491622924805
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=1.0),1.0,2,0.9919693470001221,94.63882446289062,True,True,0.10830461233854294,0.0,0,12.910449981689453
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=1.0),1.0,3,0.9919693470001221,94.63882446289062,True,True,0.10830461233854294,0.0625,1,4.349900245666504
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=1.0),1.0,4,0.9919693470001221,94.63882446289062,True,True,0.10830461233854294,0.03125,1,7.542722225189209
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=1.0),1.0,5,0.9919693470001221,94.63882446289062,True,True,0.10830461233854294,0.03125,1,6.9415283203125
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=1.0),1.0,6,0.9919693470001221,94.63882446289062,True,True,0.10830461233854294,0.03125,1,6.10715913772583
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=1.0),1.0,7,0.9919693470001221,94.63882446289062,True,True,0.10830461233854294,0.03125,1,7.721493244171143
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=1.0),1.0,8,0.9919693470001221,94.63882446289062,True,True,0.10830461233854294,0.03125,1,5.686566352844238
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=1.0),1.0,9,0.9919693470001221,94.63882446289062,True,True,0.10830461233854294,0.09375,1,4.8057756423950195
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=1.0),1.0,0,0.9919693470001221,94.63882446289062,True,True,0.13721749186515808,0.03125,1,4.542100429534912
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=1.0),1.0,1,0.9919693470001221,94.63882446289062,True,True,0.13721749186515808,0.03125,1,4.336971282958984
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=1.0),1.0,2,0.9919693470001221,94.63882446289062,True,True,0.13721749186515808,0.03125,1,7.889030933380127
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=1.0),1.0,3,0.9919693470001221,94.63882446289062,True,True,0.13721749186515808,0.03125,1,3.4115114212036133
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=1.0),1.0,4,0.9919693470001221,94.63882446289062,True,True,0.13721749186515808,0.03125,1,6.84067964553833
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=1.0),1.0,5,0.9919693470001221,94.63882446289062,True,True,0.13721749186515808,0.03125,1,5.388856887817383
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=1.0),1.0,6,0.9919693470001221,94.63882446289062,True,True,0.13721749186515808,0.03125,1,7.525542736053467
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=1.0),1.0,7,0.9919693470001221,94.63882446289062,True,True,0.13721749186515808,0.03125,1,6.544798374176025
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=1.0),1.0,8,0.9919693470001221,94.63882446289062,True,True,0.13721749186515808,0.03125,1,3.443835735321045
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=1.0),1.0,9,0.9919693470001221,94.63882446289062,True,True,0.13721749186515808,0.09375,1,4.542880535125732
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=2.0),2.0,0,0.9919693470001221,94.63882446289062,True,True,0.016239581629633904,0.0,0,8.571889877319336
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=2.0),2.0,1,0.9919693470001221,94.63882446289062,True,True,0.016239581629633904,0.0,0,6.725863456726074
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=2.0),2.0,2,0.9919693470001221,94.63882446289062,True,True,0.016239581629633904,0.0,0,12.288810729980469
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=2.0),2.0,3,0.9919693470001221,94.63882446289062,True,True,0.016239581629633904,0.0,0,11.082340240478516
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=2.0),2.0,4,0.9919693470001221,94.63882446289062,True,True,0.016239581629633904,0.0,0,9.860451698303223
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=2.0),2.0,5,0.9919693470001221,94.63882446289062,True,True,0.016239581629633904,0.0,0,12.127472877502441
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=2.0),2.0,6,0.9919693470001221,94.63882446289062,True,True,0.016239581629633904,0.0,0,9.253952026367188
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=2.0),2.0,7,0.9919693470001221,94.63882446289062,True,True,0.016239581629633904,0.03125,1,7.721493244171143
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=2.0),2.0,8,0.9919693470001221,94.63882446289062,True,True,0.016239581629633904,0.0,0,7.695493221282959
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=2.0),2.0,9,0.9919693470001221,94.63882446289062,True,True,0.016239581629633904,0.0,0,16.3024845123291
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=2.0),2.0,0,0.9919693470001221,94.63882446289062,True,True,0.13661305606365204,0.03125,1,4.745162487030029
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=2.0),2.0,1,0.9919693470001221,94.63882446289062,True,True,0.13661305606365204,0.03125,1,4.336971282958984
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=2.0),2.0,2,0.9919693470001221,94.63882446289062,True,True,0.13661305606365204,0.03125,1,6.710275650024414
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=2.0),2.0,3,0.9919693470001221,94.63882446289062,True,True,0.13661305606365204,0.03125,1,3.4115114212036133
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=2.0),2.0,4,0.9919693470001221,94.63882446289062,True,True,0.13661305606365204,0.03125,1,6.258784294128418
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=2.0),2.0,5,0.9919693470001221,94.63882446289062,True,True,0.13661305606365204,0.03125,1,4.0464582443237305
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=2.0),2.0,6,0.9919693470001221,94.63882446289062,True,True,0.13661305606365204,0.03125,1,5.345330238342285
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=2.0),2.0,7,0.9919693470001221,94.63882446289062,True,True,0.13661305606365204,0.03125,1,6.544798374176025
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=2.0),2.0,8,0.9919693470001221,94.63882446289062,True,True,0.13661305606365204,0.03125,1,3.443835735321045
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=2.0),2.0,9,0.9919693470001221,94.63882446289062,True,True,0.13661305606365204,0.03125,1,5.756464958190918
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=4.0),4.0,0,0.9919693470001221,94.63882446289062,True,True,9.605440936866216e-06,0.0,0,8.261785507202148
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=4.0),4.0,1,0.9919693470001221,94.63882446289062,True,True,9.605440936866216e-06,0.0,0,19.105995178222656
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=4.0),4.0,2,0.9919693470001221,94.63882446289062,True,True,9.605440936866216e-06,0.0,0,12.351932525634766
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=4.0),4.0,3,0.9919693470001221,94.63882446289062,True,True,9.605440936866216e-06,0.0,0,11.356523513793945
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=4.0),4.0,4,0.9919693470001221,94.63882446289062,True,True,9.605440936866216e-06,0.0,0,24.252870559692383
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=4.0),4.0,5,0.9919693470001221,94.63882446289062,True,True,9.605440936866216e-06,0.0,0,30.964954376220703
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=4.0),4.0,6,0.9919693470001221,94.63882446289062,True,True,9.605440936866216e-06,0.0,0,7.246050834655762
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=4.0),4.0,7,0.9919693470001221,94.63882446289062,True,True,9.605440936866216e-06,0.0,0,11.471129417419434
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=4.0),4.0,8,0.9919693470001221,94.63882446289062,True,True,9.605440936866216e-06,0.0,0,8.876463890075684
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,neg(c=4.0),4.0,9,0.9919693470001221,94.63882446289062,True,True,9.605440936866216e-06,0.0,0,21.383445739746094
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=4.0),4.0,0,0.9919693470001221,94.63882446289062,True,True,0.133953258395195,0.03125,1,4.420334339141846
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=4.0),4.0,1,0.9919693470001221,94.63882446289062,True,True,0.133953258395195,0.03125,1,7.228586673736572
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=4.0),4.0,2,0.9919693470001221,94.63882446289062,True,True,0.133953258395195,0.03125,1,5.963277339935303
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=4.0),4.0,3,0.9919693470001221,94.63882446289062,True,True,0.133953258395195,0.0625,1,10.661922454833984
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=4.0),4.0,4,0.9919693470001221,94.63882446289062,True,True,0.133953258395195,0.03125,1,5.972584247589111
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=4.0),4.0,5,0.9919693470001221,94.63882446289062,True,True,0.133953258395195,0.03125,1,4.524030685424805
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=4.0),4.0,6,0.9919693470001221,94.63882446289062,True,True,0.133953258395195,0.03125,1,6.150692939758301
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=4.0),4.0,7,0.9919693470001221,94.63882446289062,True,True,0.133953258395195,0.03125,1,10.60317611694336
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=4.0),4.0,8,0.9919693470001221,94.63882446289062,True,True,0.133953258395195,0.125,1,2.411526679992676
f4191,4191,41.781253814697266,5.0,elicit,She seasoned the soup with a pinch of salt and ground black,rand(c=4.0),4.0,9,0.9919693470001221,94.63882446289062,True,True,0.133953258395195,0.03125,1,7.883410930633545
f4191,4191,41.781253814697266,5.0,neutral,The weather today is,amplify,,0,nan,nan,False,True,nan,0.03125,1,nan
f4191,4191,41.781253814697266,5.0,neutral,The weather today is,amplify,,1,nan,nan,False,True,nan,0.1875,1,nan
f4191,4191,41.781253814697266,5.0,neutral,The weather today is,amplify,,2,nan,nan,False,True,nan,0.46875,1,nan
f4191,4191,41.781253814697266,5.0,neutral,The weather today is,amplify,,3,nan,nan,False,True,nan,0.34375,1,nan
f4191,4191,41.781253814697266,5.0,neutral,The weather today is,amplify,,4,nan,nan,False,True,nan,0.03125,1,nan
f4191,4191,41.781253814697266,5.0,neutral,The weather today is,amplify,,5,nan,nan,False,True,nan,0.15625,1,nan
f4191,4191,41.781253814697266,5.0,neutral,The weather today is,amplify,,6,nan,nan,False,True,nan,0.21875,1,nan
f4191,4191,41.781253814697266,5.0,neutral,The weather today is,amplify,,7,nan,nan,False,True,nan,0.125,1,nan
